@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,3,372,3,1902,lime
124,124,124,0,592,0,0,0,0,0,0,17,1,124,1,592,lime
101,101,101,0,337,24,0,0,0,0,0,17,6,606,6,2022,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,2,248,2,1268,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,36833,791472,203976,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,61,0,99,7058,4920,80,151,17,11,1111,11,671,lime
101,101,101,0,634,0,0,0,0,0,0,17,3,303,3,1902,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,2,248,2,1268,lime
101,101,101,0,147,8,80,279,140,9169,9169,17,16,1616,15,2214,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,193,0,0,0,0,0,0,17,1,124,1,193,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,547,4,0,0,0,0,0,17,2,248,2,1094,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
65,71,77,4,94,38,234033,234033,0,50065,50065,17,4,286,4,377,DNS
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
124,124,124,0,305,0,0,0,0,0,0,17,1,124,1,305,lime
101,101,101,0,313,120,0,0,0,0,0,17,5,505,4,1255,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,286,60,121,1177,492,249,3998,17,34,3434,34,9742,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,14490,970636,200315,0,0,17,102,5202,0,0,lime
101,101,101,0,128,34,53,1236,564,109,3198,17,35,3535,35,4509,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,190,58,244,503835,356092,8912,399780,17,27,2727,25,4759,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,127,127,0,0,0,17,6,744,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,57,551,56,521,116,12052,1041464,152644,5034,948078,17,362,20921,380,198356,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
101,101,101,0,376,79,0,0,0,0,0,17,5,505,5,1883,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,501625,501625,0,0,0,17,7,707,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
51,51,51,0,-1,0,330750,410531,10161,0,0,17,51,2601,0,0,lime
124,124,124,0,604,0,0,0,0,0,0,17,1,124,1,604,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,308705,406150,13211,0,0,17,51,2601,0,0,lime
101,101,101,0,470,29,0,0,0,0,0,17,4,404,4,1882,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,248,0,0,0,0,0,0,17,1,101,1,248,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
634,634,634,0,-1,0,0,0,0,0,0,17,1,634,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
51,52,551,20,545,49,7,867824,60632,53,940225,17,5520,287718,5555,3032311,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
51,51,51,0,-1,0,344813,422225,9133,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,178,711775,96068,0,0,17,48,2448,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,254,9,0,0,0,0,0,17,2,202,2,509,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
51,57,63,8,178,0,707927,707927,0,0,0,17,2,114,1,178,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,164,0,0,0,0,0,0,17,1,63,1,164,lime
51,57,63,8,178,0,626855,626855,0,0,0,17,2,114,1,178,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,61,0,0,0,0,0,0,17,2,202,2,122,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,619,24,773,773,0,11577,11577,17,11,1111,11,6813,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
51,51,51,0,-1,0,322885,414196,11464,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,458,0,0,0,0,0,0,17,1,101,1,458,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,598,0,0,0,0,0,0,17,1,124,1,598,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,318622,455435,15960,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,177,0,0,0,0,0,0,17,1,63,1,177,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,5,505,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,334286,404419,9564,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,278,0,0,0,0,0,0,17,1,101,1,278,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,55,551,45,513,131,34,980631,128942,471,980788,17,462,25525,457,234743,lime
58,69,84,7,137,33,2200,516764,143991,1121,517145,17,42,2938,42,5779,DNS
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,435,115,173,244,50,5698,6632,17,14,1414,14,6095,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,356578,403625,6303,0,0,17,51,2601,0,0,lime
101,101,101,0,274,126,43,493370,284778,13647,174974,17,20,2020,20,5482,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
101,101,101,0,582,57,134,134,0,31487,31487,17,15,1515,15,8740,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,58911,633370,81050,0,0,17,153,7803,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,177,0,0,0,0,0,0,17,1,124,1,177,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,597,0,0,0,0,0,0,17,1,101,1,597,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,113,63,0,0,0,0,0,17,2,202,2,226,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
124,124,124,0,108,3,0,0,0,0,0,17,3,372,3,324,lime
51,51,51,0,-1,0,350389,402639,7211,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,68,0,0,0,0,0,0,17,2,248,1,68,lime
101,101,101,0,376,0,0,0,0,0,0,17,1,101,1,376,lime
101,101,101,0,251,21,0,0,0,0,0,17,2,202,2,502,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,62984,912666,142084,0,0,17,100,5100,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
51,51,51,0,-1,0,325751,404201,10761,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,346,45,0,0,0,0,0,17,9,909,7,2424,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,156,156,0,0,0,17,5,505,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,17,1717,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,6,606,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
63,63,63,0,164,0,0,0,0,0,0,17,1,63,1,164,lime
51,51,51,0,-1,0,154240,849475,138060,0,0,17,47,2397,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,57,63,8,177,0,558382,558382,0,0,0,17,2,114,1,177,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,222,889152,183926,0,0,17,49,2499,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,323,90,0,0,0,0,0,17,18,1818,7,2266,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,592,0,0,0,0,0,0,17,1,124,1,592,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,69,69,0,0,0,17,9,909,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,59,895054,333146,0,0,17,49,2499,0,0,lime
101,101,101,0,156,73,33,270,111,584,2490,17,33,3333,32,5015,lime
58,58,58,0,87,41,0,0,0,0,0,17,2,116,2,175,DNS
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
101,101,101,0,-1,0,941,941,0,0,0,17,13,1313,0,0,lime
124,124,124,0,603,53,0,0,0,0,0,17,3,372,3,1809,lime
124,124,124,0,598,0,0,0,0,0,0,17,1,124,1,598,lime
101,101,101,0,204,56,89,501179,189367,1919,575927,17,40,4040,39,7990,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
247,375,461,113,-1,0,0,0,0,0,0,17,3,1127,0,0,lime
101,101,101,0,144,44,72,613,229,1655,8923,17,27,2727,27,3889,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,5,620,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,522,0,0,0,0,0,0,17,1,124,1,522,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
63,63,63,0,178,0,0,0,0,0,0,17,1,63,1,178,lime
101,101,101,0,257,73,0,0,0,0,0,17,3,303,3,772,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
72,72,72,0,-1,0,0,0,0,0,0,17,1,72,0,0,DNS
51,51,51,0,-1,0,287725,287725,0,0,0,17,2,102,0,0,lime
101,101,101,0,622,16,0,0,0,0,0,17,5,505,5,3112,lime
101,101,101,0,-1,0,0,0,0,0,0,17,4,404,0,0,lime
171,216,261,63,-1,0,0,0,0,0,0,17,2,432,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,147,18,0,0,0,0,0,17,5,505,5,736,lime
51,51,51,0,-1,0,97499,735440,131689,0,0,17,49,2499,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,298,24,392,392,0,255,255,17,7,707,7,2091,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,4,404,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
101,101,101,0,566,0,0,0,0,0,0,17,1,101,1,566,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,5,620,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,294023,431630,15983,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
51,51,51,0,-1,0,58561,834915,200656,0,0,17,51,2601,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,4,404,0,0,lime
72,72,72,0,-1,0,0,0,0,0,0,17,1,72,0,0,DNS
58,58,58,0,-1,0,0,0,0,0,0,17,1,58,0,0,DNS
101,101,101,0,569,62,0,0,0,0,0,17,10,1010,10,5694,lime
101,101,101,0,306,0,0,0,0,0,0,17,1,101,1,306,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
63,63,63,0,164,0,0,0,0,0,0,17,1,63,1,164,lime
101,101,101,0,266,191,0,0,0,0,0,17,13,1313,8,2132,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,38937,734102,161261,0,0,17,46,2346,0,0,lime
101,101,101,0,-1,0,85,310,159,0,0,17,5,505,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,1,124,1,634,lime
101,101,101,0,61,0,0,0,0,0,0,17,2,202,2,122,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
56,65,77,6,115,33,953,697634,176622,840,958616,17,59,3870,59,6831,DNS
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,592,0,0,0,0,0,0,17,1,124,1,592,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,177,0,0,0,0,0,0,17,1,124,1,177,lime
101,101,101,0,556,101,0,0,0,0,0,17,6,606,6,3339,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,182,551,184,55,47,70,585181,95404,36,585124,17,981,178916,861,48049,lime
51,52,482,21,542,63,5,467833,41149,84,467814,17,2922,152951,2923,1585816,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,57,63,8,178,0,202865,202865,0,0,0,17,2,114,1,178,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,634,0,0,0,0,0,0,17,2,248,2,1268,lime
101,101,101,0,-1,0,116,116,0,0,0,17,6,606,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,51,51,0,-1,0,356729,410326,6527,0,0,17,51,2601,0,0,lime
124,124,124,0,472,178,0,0,0,0,0,17,2,248,2,944,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,177,0,0,0,0,0,0,17,1,124,1,177,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
124,124,124,0,417,35,0,0,0,0,0,17,3,372,3,1253,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
240,240,240,0,-1,0,0,0,0,0,0,17,1,240,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,568,0,0,0,0,0,0,17,1,124,1,568,lime
51,58,551,56,527,103,137,3524966,762819,29,1816987,17,203,11846,289,152576,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
51,51,551,8,550,17,23,673884,14348,51,675062,17,37539,1921886,37688,20742169,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,545,551,51,53,29,25,1456256,125604,47,1792218,17,2329,1269431,2227,118530,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,341,53,501363,501363,0,582414,582414,17,18,1818,14,4781,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,205812,710317,55422,0,0,17,50,2550,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,3,372,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,627,26,306,306,0,12204,12204,17,8,808,7,4389,lime
51,490,551,162,51,16,70,995269,249638,58,1475954,17,1054,517287,922,47510,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,7,707,0,0,lime
63,63,63,0,-1,0,0,0,0,0,0,17,1,63,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,3,303,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,220,0,0,0,0,0,0,17,1,101,1,220,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,549,551,30,51,15,470,847471,40445,19,3522828,17,9644,5296002,9599,494338,lime
101,101,101,0,301,68,0,0,0,0,0,17,4,404,3,904,lime
101,101,101,0,536,78,322,322,0,0,0,17,7,707,5,2680,lime
