@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute proto numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,122,465,146,1044,17,3131,lime
124,-1,-1,0,0,17,124,lime
124,193,193,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,595,600,0,0,17,202,lime
51,-1,-1,0,0,17,5202,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,372,lime
101,110,295,202,827,17,1919,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,372,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,68,265,91,2990,17,4141,lime
101,-1,-1,0,0,17,101,lime
101,356,356,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
101,339,638,0,0,17,404,lime
101,-1,-1,0,0,17,303,lime
101,-1,-1,0,0,17,404,lime
101,634,634,0,0,17,101,lime
101,122,188,0,0,17,1515,lime
101,-1,-1,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
101,117,117,0,0,17,202,lime
101,-1,-1,0,0,17,202,lime
101,332,639,346,346,17,1212,lime
124,-1,-1,0,0,17,124,lime
101,194,277,0,0,17,1414,lime
57,112,112,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
51,51,551,2582,183729,17,7411,lime
101,421,421,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,348,348,0,0,17,101,lime
51,51,551,59,241520,17,9369,lime
124,-1,-1,0,0,17,124,lime
101,134,159,0,0,17,505,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,707,lime
101,634,634,16449,16449,17,707,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,51,lime
124,375,598,0,0,17,248,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
101,320,446,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,404,lime
101,278,278,0,0,17,101,lime
124,147,147,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,620,lime
101,409,481,5720,5720,17,707,lime
124,-1,-1,0,0,17,248,lime
124,544,550,0,0,17,248,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
61,-1,-1,0,0,17,61,lime
51,51,551,71,227462,17,11812,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,556,556,0,0,17,248,lime
51,51,551,192,137834,17,478222,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,1212,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,68,123,0,0,17,248,lime
101,380,446,0,0,17,505,lime
124,634,634,0,0,17,372,lime
101,-1,-1,0,0,17,101,lime
63,164,164,0,0,17,63,lime
57,113,113,210,236,17,57,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
51,178,178,0,0,17,114,lime
101,-1,-1,0,0,17,1717,lime
57,112,112,0,0,17,57,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,1414,lime
51,-1,-1,0,0,17,51,lime
51,177,177,0,0,17,114,lime
51,-1,-1,0,0,17,5049,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,428,428,0,0,17,202,lime
101,80,194,96,2035,17,4444,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,102,102,0,0,17,102,lime
101,188,634,2659,3415,17,1919,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,372,lime
51,-1,-1,0,0,17,102,lime
101,315,369,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,532,532,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,372,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,518,518,0,0,17,202,lime
101,530,530,0,0,17,101,lime
101,374,380,0,0,17,303,lime
58,-1,-1,0,0,17,58,DNS
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,2601,lime
124,634,634,0,0,17,248,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,496,lime
51,-1,-1,0,0,17,51,lime
51,51,84,1094,238013,17,408,lime
124,-1,-1,0,0,17,124,lime
124,323,441,0,0,17,620,lime
124,-1,-1,0,0,17,744,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,630,630,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,102,102,0,0,17,165,lime
101,-1,-1,0,0,17,101,lime
124,68,123,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,365,460,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,505,505,0,0,17,248,lime
124,352,505,0,0,17,248,lime
101,634,634,0,0,17,404,lime
124,634,634,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
51,51,551,469,83066,17,71873,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,372,lime
101,288,288,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,51,526,764,234392,17,15093,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,531,626,0,0,17,303,lime
124,98,98,0,0,17,124,lime
124,-1,-1,0,0,17,496,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,592,592,0,0,17,124,lime
101,-1,-1,0,0,17,1111,lime
101,392,422,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
101,267,267,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
51,-1,-1,0,0,17,102,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,563,563,0,0,17,124,lime
124,-1,-1,0,0,17,744,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,2499,lime
51,51,482,4,41647,17,769700,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,51,551,25,46641,17,143362,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,372,lime
124,592,592,0,0,17,124,lime
101,314,380,0,0,17,606,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
101,-1,-1,0,0,17,101,lime
101,61,61,80,115,17,1111,lime
101,634,634,0,0,17,303,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,248,lime
101,134,158,9169,9169,17,1616,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,193,193,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,544,550,0,0,17,248,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,248,lime
65,72,152,50065,50065,17,286,DNS
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,51,lime
124,305,305,0,0,17,124,lime
101,236,493,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
101,218,491,249,2711,17,3434,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,5202,lime
101,68,223,109,1394,17,3535,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,110,307,8912,204346,17,2727,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,744,lime
124,-1,-1,0,0,17,124,lime
51,51,551,5034,180170,17,20513,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,634,634,0,0,17,124,lime
101,286,435,0,0,17,505,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,707,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,2601,lime
124,604,604,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,439,499,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
101,248,248,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
634,-1,-1,0,0,17,634,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,51,551,53,37709,17,284097,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,248,261,0,0,17,202,lime
124,-1,-1,0,0,17,372,lime
51,178,178,0,0,17,114,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,61,61,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,372,lime
124,-1,-1,0,0,17,124,lime
101,585,638,11577,11577,17,1111,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,458,458,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,598,598,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,278,278,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,51,551,471,79494,17,25525,lime
58,74,248,1121,150570,17,2938,DNS
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,338,635,5698,6165,17,1414,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,116,568,13647,68120,17,2020,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
101,440,639,31487,31487,17,1515,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,7803,lime
124,-1,-1,0,0,17,124,lime
124,177,177,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,597,597,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,68,158,0,0,17,202,lime
124,-1,-1,0,0,17,372,lime
124,104,110,0,0,17,372,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,68,68,0,0,17,248,lime
101,376,376,0,0,17,101,lime
101,236,266,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,5100,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,290,423,0,0,17,909,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,248,lime
101,-1,-1,0,0,17,1717,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,2397,lime
124,-1,-1,0,0,17,124,lime
51,177,177,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2499,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,236,458,0,0,17,1818,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,592,592,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,909,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2499,lime
101,104,453,584,1788,17,3333,lime
58,58,117,0,0,17,116,DNS
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,372,lime
101,-1,-1,0,0,17,1313,lime
124,541,634,0,0,17,372,lime
124,598,598,0,0,17,124,lime
101,98,359,1919,92693,17,4040,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
247,-1,-1,0,0,17,1127,lime
101,74,213,1655,3574,17,2727,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,620,lime
124,-1,-1,0,0,17,124,lime
124,522,522,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,178,178,0,0,17,63,lime
101,212,342,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
72,-1,-1,0,0,17,72,DNS
51,-1,-1,0,0,17,102,lime
101,599,634,0,0,17,505,lime
101,-1,-1,0,0,17,404,lime
171,-1,-1,0,0,17,432,lime
101,634,634,0,0,17,101,lime
101,116,164,0,0,17,505,lime
51,-1,-1,0,0,17,2499,lime
124,-1,-1,0,0,17,124,lime
101,249,321,255,255,17,707,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,404,lime
124,-1,-1,0,0,17,248,lime
101,566,566,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,620,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,404,lime
72,-1,-1,0,0,17,72,DNS
58,-1,-1,0,0,17,58,DNS
101,475,638,0,0,17,1010,lime
101,306,306,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
101,140,629,0,0,17,1313,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2346,lime
101,-1,-1,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,61,61,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
56,75,230,840,171383,17,3870,DNS
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,592,592,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,177,177,0,0,17,124,lime
101,368,638,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,36,114919,17,178916,lime
51,51,551,84,17465,17,152951,lime
124,-1,-1,0,0,17,372,lime
57,112,112,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,248,lime
101,-1,-1,0,0,17,606,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,346,598,0,0,17,248,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,248,lime
124,177,177,0,0,17,124,lime
124,-1,-1,0,0,17,372,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,372,lime
124,377,441,0,0,17,372,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
240,-1,-1,0,0,17,240,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
51,51,551,29,311792,17,10571,lime
63,-1,-1,0,0,17,63,lime
51,51,551,51,3750,17,1862828,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,51,551,47,96437,17,1253452,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,236,417,582414,582414,17,1818,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2550,lime
124,-1,-1,0,0,17,372,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,567,637,12204,12204,17,808,lime
51,51,539,58,168674,17,498196,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
101,-1,-1,0,0,17,707,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
101,220,220,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,19,18300,17,5174513,lime
101,222,341,0,0,17,404,lime
101,447,615,0,0,17,707,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2550,lime
101,-1,-1,0,0,17,1111,lime
51,-1,-1,0,0,17,2499,lime
188,-1,-1,0,0,17,188,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2346,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,68,123,0,0,17,248,lime
101,557,635,0,0,17,202,lime
101,-1,-1,0,0,17,606,lime
101,439,439,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
182,-1,-1,0,0,17,182,lime
124,-1,-1,0,0,17,124,lime
101,146,146,0,0,17,202,lime
51,-1,-1,0,0,17,4998,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,101,lime
124,61,61,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,582,634,0,0,17,372,lime
124,305,305,0,0,17,124,lime
101,182,182,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,637,637,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,1111,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,98,98,0,0,17,124,lime
51,51,51,70,295360,17,4209,lime
101,-1,-1,0,0,17,101,lime
101,521,521,0,0,17,101,lime
101,634,637,0,0,17,808,lime
101,320,381,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
63,165,165,0,0,17,63,lime
124,-1,-1,0,0,17,744,lime
63,-1,-1,0,0,17,63,lime
101,452,452,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,61,61,6586,6586,17,1212,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
57,112,112,0,0,17,57,lime
63,-1,-1,0,0,17,63,lime
63,177,177,0,0,17,63,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
51,51,482,39,263787,17,4148,lime
101,228,246,0,0,17,303,lime
101,472,502,7961,7961,17,404,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,122,465,146,1044,17,3131,lime
124,-1,-1,0,0,17,124,lime
124,193,193,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,595,600,0,0,17,202,lime
51,-1,-1,0,0,17,5202,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,372,lime
101,110,295,202,827,17,1919,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,372,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,68,265,91,2990,17,4141,lime
101,-1,-1,0,0,17,101,lime
101,356,356,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
101,339,638,0,0,17,404,lime
101,-1,-1,0,0,17,303,lime
101,-1,-1,0,0,17,404,lime
101,634,634,0,0,17,101,lime
101,122,188,0,0,17,1515,lime
101,-1,-1,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
101,117,117,0,0,17,202,lime
101,-1,-1,0,0,17,202,lime
101,332,639,346,346,17,1212,lime
124,-1,-1,0,0,17,124,lime
101,194,277,0,0,17,1414,lime
57,112,112,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
51,51,551,2582,183729,17,7411,lime
101,421,421,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,348,348,0,0,17,101,lime
51,51,551,59,241520,17,9369,lime
124,-1,-1,0,0,17,124,lime
101,134,159,0,0,17,505,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,707,lime
101,634,634,16449,16449,17,707,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,51,lime
124,375,598,0,0,17,248,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
101,320,446,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,404,lime
101,278,278,0,0,17,101,lime
124,147,147,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,620,lime
101,409,481,5720,5720,17,707,lime
124,-1,-1,0,0,17,248,lime
124,544,550,0,0,17,248,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
